000001518,4
000001524,4
000001530,4
000001536,4
000001542,4
000001548,4
000001554,4
000001560,4
000001566,4
000001572,4
000001578,4
000001584,4
000001590,4
000001596,4
000001602,4
000001608,4
000001614,4
000001620,4
000001626,4
000001632,4
000001638,4
000001644,4
000001650,4
000001656,4
000001662,4
000001668,4
000001674,4
000001680,4
000001686,4
000001692,4
000001698,4
000001704,4
000001710,4
000001716,4
000001722,4
000001728,4
000001734,4
000001740,4
000001746,4
000001752,4
000001758,4
000001764,4
000001770,4
000001776,4
000001782,4
000001788,4
000001794,4
000001800,4
000001806,4
000001812,2
000001818,2
000001824,2
000001830,2
000001836,2
000001842,2
000001848,2
000001854,2
000001860,2
000001866,2
000001872,2
000001878,2
000001884,2
000001890,2
000001896,2
000001902,2
000001908,2
000001914,2
000001920,3
000001926,3
000001932,3
000001938,3
000001944,3
000001950,3
000001956,3
000001962,3
000001968,3
000001974,3
000001980,3
000001986,3
000001992,3
000001998,3
000002004,3
000002010,3
000002016,3
000002022,3
000002028,3
000002034,3
000002040,3
000002046,3
000002052,3
000002058,3
000002064,3
000002070,3
000002076,3
000002082,3
000002088,3
000002094,3
000002100,3
000002106,3
000002112,3
000002118,3
000002124,3
000002130,3
000002136,3
000002142,3
000002148,3
000002154,3
000002160,3
000002166,3
000002172,3
000002178,3
000002184,3
000002190,3
000002196,3
000002202,3
000002208,3
000002214,3
000002220,3
000002226,3
000002232,3
000002238,3
000002244,3
000002250,3
000002256,3
000002262,3
000002268,3
000002274,3
000002280,4
000002286,4
000002292,4
000002298,4
000002304,4
000002310,4
000002316,4
000002322,4
000002328,4
000002334,4
000002340,4
000002346,4
000002352,4
000002358,4
000002364,4
000002370,4
000002376,4
000002382,4
000002388,4
000002394,4
000002400,4
000002406,4
000002412,4
000002418,4
000002424,4
000002430,4
000002436,4
000002442,4
000002448,4
000002454,4
000002460,4
000002466,4
000002472,4
000002478,4
000002484,4
000002490,4
000002496,4
000002502,4
000002508,4
000002514,4
000002520,4
000002526,4
000002532,4
000002538,4
000002544,4
000002550,4
000002556,4
000002562,4
000002568,4
000002574,4
000002580,4
000002586,4
000002592,4
000002598,4
000002604,4
000002610,4
000002616,4
000002622,4
000002628,4
000002634,4
000002640,4
000002646,4
000002652,4
000002658,4
000002664,4
000002670,4
000002676,4
000002682,4
000002688,4
000002694,4
000002700,4
000002706,4
000002712,4
000002718,4
000002724,4
000002730,4
000002736,4
000002742,4
000002748,4
000002754,4
000002760,4
000002766,4
000002772,4
000002778,4
000002784,4
000002790,4
000002796,4
000002802,4
000002808,4
000002814,4
000002820,4
000002826,4
000002832,4
000002838,4
000002844,4
000002850,4
000002856,4
000002862,4
000002868,4
000002874,4
000002880,4
000002886,4
000002892,4
000002898,4
000002904,4
000002910,4
000002916,4
000002922,4
000002928,4
000002934,4
000002940,4
000002946,4
000002952,4
000002958,4
000002964,4
000002970,2
000002976,2
000002982,2
000002988,2
000002994,2
000003000,2
000003006,2
000003012,2
000003018,2
000003024,2
000003030,2
000003036,2
000003042,2
000003048,2
000003054,2
000003060,2
000003066,2
000003072,2
000003078,2
000003084,2
000003090,2
000003096,3
000003102,3
000003108,3
000003114,3
000003120,3
000003126,3
000003132,3
000003138,3
000003144,3
000003150,3
000003156,3
000003162,3
000003168,3
000003174,3
000003180,3
000003186,3
000003192,3
000003198,3
000003204,3
000003210,3
000003216,3
000003222,3
000003228,3
000003234,3
000003240,3
000003246,3
000003252,3
000003258,3
000003264,3
000003270,3
000003276,3
000003282,3
000003288,3
000003294,3
000003300,3
000003306,3
000003312,3
000003318,3
000003324,3
000003330,3
000003336,3
000003342,3
000003348,3
000003354,3
000003360,4
000003366,4
000003372,4
000003378,4
000003384,4
000003390,4
000003396,4
000003402,4
000003408,4
000003414,4
000003420,4
000003426,4
000003432,4
000003438,4
000003444,4
000003450,4
000003456,4
000003462,4
000003468,4
000003474,4
000003480,4
000003486,4
000003492,4
000003498,4
000003504,4
000003510,4
000003516,4
000003522,4
000003528,4
000003534,4
000003540,4
000003546,4
000003552,4
000003558,4
000003564,4
000003570,4
000003576,4
000003582,4
000003588,4
000003594,4
000003600,4
000003606,4
000003612,4
000003618,4
000003624,4
000003630,4
000003636,4
000003642,4
000003648,4
000003654,4
000003660,4
000003666,4
000003672,4
000003678,4
000003684,4
000003690,4
000003696,4
000003702,4
000003708,4
000003714,4
000003720,4
000003726,4
000003732,2
000003738,2
000003744,2
000003750,2
000003756,2
000003762,2
000003768,2
000003774,2
000003780,2
000003786,2
000003792,2
000003798,2
000003804,2
000003810,2
000003816,2
000003822,2
000003828,2
000003834,2
000003840,2
000003846,2
000003852,2
000003858,2
000003864,2
000003870,2
000003876,3
000003882,3
000003888,3
000003894,3
000003900,3
000003906,3
000003912,3
000003918,3
000003924,3
000003930,3
000003936,3
000003942,3
000003948,3
000003954,3
000003960,3
000003966,3
000003972,3
000003978,3
000003984,3
000003990,3
000003996,3
000004002,3
000004008,3
000004014,3
000004020,3
000004026,3
000004032,3
000004038,3
000004044,3
000004050,3
000004056,3
000004062,3
000004068,3
000004074,3
000004080,3
000004086,3
000004092,3
000004098,3
000004104,3
000004110,3
000004116,3
000004122,3
000004128,3
000004134,3
000004140,3
000004146,3
000004152,3
000004158,3
000004164,3
000004170,3
000004176,3
000004182,3
000004188,3
000004194,3
000004200,3
000004206,3
000004212,3
000004218,3
000004224,3
000004230,3
000004236,3
000004242,3
000004248,3
000004254,3
000004260,3
000004266,3
000004272,3
000004278,3
000004284,3
000004290,3
000004296,3
000004302,3
000004308,3
000004314,3
000004320,3
000004326,3
000004332,3
000004338,3
000004344,3
000004350,3
000004356,3
000004362,3
000004368,3
000004374,3
000004380,3
000004386,3
000004392,3
000004398,3
000004404,3
000004410,4
000004416,4
000004422,4
000004428,4
000004434,4
000004440,4
000004446,4
000004452,4
000004458,4
000004464,4
000004470,4
000004476,4
000004482,4
000004488,4
000004494,4
000004500,4
000004506,4
000004512,4
000004518,4
000004524,4
000004530,4
000004536,4
000004542,4
000004548,4
000004554,4
000004560,4
000004566,4
000004572,4
000004578,4
000004584,4
000004590,4
000004596,4
000004602,4
000004608,4
000004614,4
000004620,4
000004626,4
000004632,4
000004638,4
000004644,4
000004650,4
000004656,4
000004662,4
000004668,4
000004674,4
000004680,4
000004686,4
000004692,4
000004698,4
000004704,4
000004710,4
000004716,4
000004722,4
000004728,4
000004734,4
000004740,4
000004746,4
000004752,4
000004758,4
000004764,4
000004770,4
000004776,4
000004782,4
000004788,4
000004794,4
000004800,4
000004806,4
000004812,4
000004818,4
000004824,4
000004830,4
000004836,4
000004842,4
000004848,4
000004854,4
000004860,4
000004866,4
000004872,4
000004878,4
000004884,4
000004890,2
000004896,2
000004902,2
000004908,2
000004914,2
000004920,2
000004926,2
000004932,2
000004938,2
000004944,2
000004950,2
000004956,2
000004962,2
000004968,2
000004974,2
000004980,2
000004986,2
000004992,2
000004998,2
000005004,3
000005010,3
000005016,3
000005022,3
000005028,3
000005034,3
000005040,3
000005046,3
000005052,3
000005058,3
000005064,3
000005070,3
000005076,3
000005082,3
000005088,3
000005094,3
000005100,3
000005106,3
000005112,3
000005118,3
000005124,3
000005130,3
000005136,3
000005142,3
000005148,3
000005154,3
000005160,3
000005166,3
000005172,3
000005178,3
000005184,3
000005190,3
000005196,3
000005202,3
000005208,3
000005214,3
000005220,3
000005226,3
000005232,3
000005238,3
000005244,3
000005250,3
000005256,3
000005262,3
000005268,3
000005274,3
000005280,3
000005286,3
000005292,3
000005298,3
000005304,3
000005310,3
000005316,3
000005322,3
000005328,3
000005334,3
000005340,3
000005346,3
000005352,3
000005358,3
000005364,3
000005370,3
000005376,3
000005382,3
000005388,3
000005394,3
000005400,3
000005406,3
000005412,3
000005418,3
000005424,3
000005430,3
000005436,3
000005442,3
000005448,3
000005454,3
000005460,3
000005466,3
000005472,3
000005478,3
000005484,3
000005490,3
000005496,3
000005502,3
000005508,3
000005514,3
000005520,3
000005526,3
000005532,3
000005538,3
000005544,3
000005550,3
000005556,3
000005562,3
000005568,3
000005574,3
000005580,3
000005586,3
000005592,3
000005598,3
000005604,3
000005610,3
000005616,3
000005622,3
000005628,3
000005634,3
000005640,3
000005646,3
000005652,3
000005658,3
000005664,3
000005670,3
000005676,3
000005682,4
000005688,4
000005694,4
000005700,4
000005706,4
000005712,4
000005718,4
000005724,4
000005730,4
000005736,4
000005742,4
000005748,4
000005754,4
000005760,4
000005766,4
000005772,4
000005778,4
000005784,4
000005790,4
000005796,4
000005802,4
000005808,4
000005814,4
000005820,4
000005826,4
000005832,4
000005838,4
000005844,4
000005850,4
000005856,4
000005862,4
000005868,4
000005874,4
000005880,4
000005886,4
000005892,4
000005898,4
000005904,4
000005910,4
000005916,4
000005922,4
000005928,4
000005934,4
000005940,4
000005946,0
000005952,0
000005958,0
000005964,0
000005970,0
000005976,0
000005982,0
000005988,0
000005994,0
000006000,0
000006006,0
000006012,0
000006018,0
000006024,0
000006030,0
000006036,0
000006042,0
000006048,0
000006054,0
000006060,0
000006066,0
000006072,0
000006078,0
000006084,0
000006090,0
000006096,0
000006102,0
000006108,0
000006114,0
000006120,0
000006126,0
000006132,0
000006138,0
000006144,0
000006150,0
000006156,0
000006162,0
000006168,0
000006174,0
000006180,0
000006186,0
000006192,0
000006198,0
000006204,0
000006210,0
000006216,0
000006222,0
000006228,0
000006234,0
000006240,0
000006246,0
000006252,0
000006258,0
000006264,0
000006270,0
000006276,0
000006282,0
000006288,0
000006294,0
000006300,0
000006306,0
000006312,0
000006318,0
000006324,0
000006330,0
000006336,0
000006342,0
000006348,0
000006354,0
000006360,0
000006366,0
000006372,0
000006378,0
000006384,0
000006390,0
000006396,0
000006402,0
000006408,0
000006414,0
000006420,0
000006426,0
000006432,0
000006438,0
000006444,0
000006450,0
000006456,0
000006462,0
000006468,0
000006474,0
000006480,0
000006486,0
000006492,0
000006498,0
000006504,0
000006510,0
000006516,0
000006522,0
000006528,0
000006534,0
000006540,0
000006546,0
000006552,0
000006558,0
000006564,0
000006570,0
000006576,0
000006582,0
000006588,0
000006594,0
000006600,0
000006606,0
000006612,0
000006618,0
000006624,0
000006630,0
000006636,0
000006642,0
000006648,0
000006654,0
000006660,0
000006666,0
000006672,0
000006678,0
000006684,0
000006690,0
000006696,0
000006702,0
000006708,0
000006714,0
000006720,0
000006726,0
000006732,0
000006738,0
000006744,0
000006750,0
000006756,0
000006762,0
000006768,0
000006774,0
000006780,0
000006786,0
000006792,0
000006798,0
000006804,0
000006810,0
000006816,0
000006822,0
000006828,0
000006834,0
000006840,0
000006846,0
000006852,0
000006858,0
000006864,0
000006870,0
000006876,0
000006882,0
000006888,0
000006894,0
000006900,0
000006906,0
000006912,0
000006918,0
000006924,0
000006930,0
000006936,0
000006942,0
000006948,0
000006954,0
000006960,0
000006966,0
000006972,0
000006978,0
000006984,0
000006990,0
000006996,0
000007002,0
000007008,0
000007014,0
000007020,0
000007026,0
000007032,0
000007038,0
000007044,0
000007050,0
000007056,0
000007062,0
000007068,0
000007074,0
000007080,0
000007086,0
000007092,0
000007098,0
000007104,0
000007110,0
000007116,6
000007122,6
000007128,6
000007134,6
000007140,6
000007146,6
000007152,6
000007158,6
000007164,6
000007170,6
000007176,6
000007182,6
000007188,6
000007194,6
000007200,6
000007206,6
000007212,6
000007218,6
000007224,6
000007230,6
000007236,6
000007242,6
000007248,6
000007254,6
000007260,6
000007266,6
000007272,6
000007278,6
000007284,6
000007290,6
000007296,6
000007302,6
000007308,6
000007314,6
000007320,6
000007326,6
000007332,6
000007338,6
000007344,6
000007350,6
000007356,6
000007362,6
000007368,6
000007374,6
000007380,6
000007386,6
000007392,6
000007398,6
000007404,6
000007410,6
000007416,6
000007422,6
000007428,6
000007434,6
000007440,6
000007446,6
000007452,6
000007458,6
000007464,6
000007470,6
000007476,6
000007482,6
000007488,6
000007494,6
000007500,6
000007506,6
000007512,6
000007518,6
000007524,6
000007530,6
000007536,6
000007542,6
000007548,6
000007554,6
000007560,6
000007566,6
000007572,6
000007578,6
000007584,6
000007590,6
000007596,6
000007602,6
000007608,6
000007614,6
000007620,6
000007626,6
000007632,6
000007638,6
000007644,6
000007650,6
000007656,6
000007662,6
000007668,6
000007674,6
000007680,6
000007686,6
000007692,6
000007698,6
000007704,6
000007710,6
000007716,6
000007722,6
000007728,1
000007734,1
000007740,1
000007746,1
000007752,1
000007758,1
000007764,1
000007770,1
000007776,1
000007782,1
000007788,1
000007794,1
000007800,1
000007806,1
000007812,1
000007818,1
000007824,1
000007830,1
000007836,1
000007842,1
000007848,1
000007854,1
000007860,1
000007866,1
000007872,1
000007878,1
000007884,1
000007890,1
000007896,1
000007902,1
000007908,1
000007914,1
000007920,1
000007926,1
000007932,1
000007938,1
000007944,1
000007950,1
000007956,1
000007962,1
000007968,1
000007974,1
000007980,1
000007986,1
000007992,1
000007998,1
000008004,1
000008010,7
000008016,7
000008022,7
000008028,7
000008034,7
000008040,7
000008046,7
000008052,7
000008058,7
000008064,7
000008070,7
000008076,7
000008082,7
000008088,7
000008094,7
000008100,7
000008106,7
000008112,7
000008118,7
000008124,7
000008130,7
000008136,7
000008142,7
000008148,7
000008154,7
000008160,7
000008166,7
000008172,7
000008178,7
000008184,7
000008190,7
000008196,7
000008202,7
000008208,7
000008214,7
000008220,7
000008226,7
000008232,7
000008238,7
000008244,7
000008250,7
000008256,7
000008262,7
000008268,7
000008274,7
000008280,7
000008286,7
000008292,7
000008298,7
000008304,7
000008310,7
000008316,7
000008322,7
000008328,7
000008334,7
000008340,7
000008346,7
000008352,7
000008358,7
000008364,7
000008370,7
000008376,7
000008382,7
000008388,7
000008394,7
000008400,7
000008406,7
000008412,7
000008418,7
000008424,7
000008430,7
000008436,7
000008442,7
000008448,7
000008454,7
000008460,7
000008466,7
000008472,7
000008478,7
000008484,7
000008490,7
000008496,7
000008502,7
000008508,7
000008514,7
000008520,7
000008526,7
000008532,7
000008538,7
000008544,7
000008550,7
000008556,7
000008562,7
000008568,7
000008574,7
000008580,7
000008586,7
000008592,7
000008598,7
000008604,7
000008610,7
000008616,7
000008622,7
000008628,7
000008634,7
000008640,7
000008646,7
000008652,7
000008658,0
000008664,0
000008670,0
000008676,0
000008682,0
000008688,0
000008694,0
000008700,0
000008706,0
000008712,0
000008718,0
000008724,0
000008730,0
000008736,0
000008742,0
000008748,0
000008754,0
000008760,0
000008766,0
000008772,0
000008778,0
000008784,0
000008790,0
000008796,0
000008802,0
000008808,0
000008814,0
000008820,0
000008826,0
000008832,0
000008838,0
000008844,0
000008850,0
000008856,0
000008862,0
000008868,0
000008874,0
000008880,0
000008886,0
000008892,0
000008898,0
000008904,0
000008910,0
000008916,0
000008922,0
000008928,0
000008934,0
000008940,0
000008946,0
000008952,0
000008958,0
000008964,0
000008970,0
000008976,0
000008982,0
000008988,0
000008994,0
000009000,0
000009006,0
000009012,0
000009018,0
000009024,0
000009030,0
000009036,0
000009042,0
000009048,0
000009054,0
000009060,0
000009066,0
000009072,0
000009078,0
000009084,0
000009090,0
000009096,0
000009102,0
000009108,0
000009114,0
000009120,0
000009126,0
000009132,0
000009138,0
000009144,0
000009150,0
000009156,0
000009162,0
000009168,0
000009174,0
000009180,0
000009186,0
000009192,0
000009198,0
000009204,0
000009210,0
000009216,0
000009222,0
000009228,0
000009234,0
000009240,0
000009246,0
000009252,0
000009258,0
000009264,0
000009270,0
000009276,0
000009282,0
000009288,0
000009294,0
000009300,0
000009306,0
000009312,0
000009318,0
000009324,0
000009330,0
000009336,0
000009342,0
000009348,0
000009354,0
000009360,0
000009366,0
000009372,0
000009378,0
000009384,0
000009390,0
000009396,0
000009402,0
000009408,0
000009414,0
000009420,0
000009426,0
000009432,0
000009438,0
000009444,0
000009450,0
000009456,0
000009462,0
000009468,0
000009474,0
000009480,0
000009486,0
000009492,0
000009498,0
000009504,0
000009510,0
000009516,0
000009522,0
000009528,0
000009534,0
000009540,0
000009546,0
000009552,0
000009558,0
000009564,0
000009570,0
000009576,0
000009582,0
000009588,0
000009594,0
000009600,0
000009606,0
000009612,0
000009618,0
000009624,0
000009630,0
000009636,0
000009642,0
000009648,0
000009654,0
000009660,0
000009666,0
000009672,0
000009678,0
000009684,0
000009690,0
000009696,0
000009702,0
000009708,0
000009714,0
000009720,0
000009726,0
000009732,0
000009738,0
000009744,0
000009750,0
000009756,0
000009762,0
000009768,0
000009774,0
000009780,0
000009786,0
000009792,0
000009798,0
000009804,0
000009810,0
000009816,0
000009822,0
000009828,0
000009834,0
000009840,0
000009846,0
000009852,0
000009858,0
000009864,0
000009870,0
000009876,0
000009882,0
000009888,0
000009894,0
000009900,0
000009906,0
000009912,0
000009918,0
000009924,0
000009930,0
000009936,0
000009942,0
000009948,0
000009954,0
000009960,0
000009966,0
000009972,0
000009978,0
000009984,0
000009990,0
000009996,0
000010002,0
000010008,0
000010014,0
000010020,0
000010026,0
000010032,0
000010038,0
000010044,0
000010050,0
000010056,0
000010062,0
000010068,0
000010074,0
000010080,0
000010086,0
000010092,0
000010098,0
000010104,0
000010110,0
000010116,0
000010122,0
000010128,0
000010134,0
000010140,0
000010146,0
000010152,0
000010158,0
000010164,0
000010170,0
000010176,0
000010182,0
000010188,0
000010194,0
000010200,0
000010206,0
000010212,0
000010218,0
000010224,0
000010230,0
000010236,0
000010242,0
000010248,0
000010254,0
000010260,0
000010266,0
000010272,0
000010278,0
000010284,0
000010290,0
000010296,0
000010302,0
000010308,0
000010314,0
000010320,0
000010326,0
000010332,0
000010338,0
000010344,0
000010350,0
000010356,0
000010362,0
000010368,0
000010374,0
000010380,0
000010386,0
000010392,0
000010398,0
000010404,0
000010410,0
000010416,0
000010422,0
000010428,0
000010434,0
000010440,0
000010446,0
000010452,0
000010458,0
000010464,0
000010470,0
000010476,0
000010482,0
000010488,0
000010494,0
000010500,0
000010506,0
000010512,0
000010518,0
000010524,0
000010530,0
000010536,0
000010542,0
000010548,0
000010554,0
000010560,0
000010566,0
000010572,0
000010578,0
000010584,0
000010590,0
000010596,0
000010602,0
000010608,0
000010614,0
000010620,0
000010626,0
000010632,0
000010638,0
000010644,0
000010650,0
000010656,0
000010662,0
000010668,0
000010674,0
000010680,0
000010686,0
000010692,0
000010698,0
000010704,0
000010710,0
000010716,0
000010722,0
000010728,0
000010734,0
000010740,0
000010746,0
000010752,0
000010758,0
000010764,0
000010770,0
000010776,0
000010782,0
000010788,0
000010794,0
000010800,0
000010806,0
000010812,0
000010818,0
000010824,0
000010830,0
000010836,0
000010842,0
000010848,0
000010854,0
000010860,0
000010866,0
000010872,0
000010878,0
000010884,0
000010890,0
000010896,0
000010902,0
000010908,0
000010914,0
000010920,0
000010926,0
000010932,0
000010938,0
000010944,0
000010950,0
000010956,0
000010962,0
000010968,0
000010974,0
000010980,0
000010986,0
000010992,0
000010998,0
000011004,0
000011010,0
000011016,0
000011022,0
000011028,0
000011034,0
000011040,0
000011046,0
000011052,0
000011058,0
000011064,0
000011070,0
000011076,0
000011082,0
000011088,0
000011094,0
000011100,0
000011106,0
000011112,0
000011118,0
000011124,0
000011130,0
000011136,0
000011142,0
000011148,0
000011154,0
000011160,0
000011166,0
000011172,0
000011178,0
000011184,0
000011190,0
000011196,0
000011202,0
000011208,0
000011214,0
000011220,0
000011226,0
000011232,0
000011238,0
000011244,0
000011250,0
000011256,0
000011262,0
000011268,0
000011274,0
000011280,0
000011286,0
000011292,0
000011298,0
000011304,0
000011310,0
000011316,0
000011322,0
000011328,0
000011334,0
000011340,0
000011346,0
000011352,0
000011358,0
000011364,0
000011370,0
000011376,0
000011382,0
000011388,0
000011394,0
000011400,0
000011406,0
000011412,0
000011418,0
000011424,0
000011430,0
000011436,0
000011442,0
000011448,0
000011454,0
000011460,0
000011466,0
000011472,0
000011478,0
000011484,0
000011490,0
000011496,0
000011502,0
000011508,0
000011514,0
000011520,0
000011526,0
000011532,0
000011538,0
000011544,0
000011550,0
000011556,0
000011562,0
000011568,0
000011574,0
000011580,0
000011586,0
000011592,0
000011598,0
000011604,0
000011610,0
000011616,0
000011622,0
000011628,0
000011634,0
000011640,0
000011646,0
000011652,0
000011658,0
000011664,0
000011670,0
000011676,0
000011682,0
000011688,0
000011694,0
000011700,0
000011706,0
000011712,0
000011718,0
000011724,0
000011730,0
000011736,0
000011742,0
000011748,0
000011754,0
000011760,0
000011766,0
000011772,0
000011778,0
000011784,0
000011790,0
000011796,0
000011802,0
000011808,0
000011814,0
000011820,0
000011826,0
000011832,0
000011838,0
000011844,0
000011850,0
000011856,0
000011862,0
000011868,0
000011874,0
000011880,0
000011886,0
000011892,0
000011898,0
000011904,0
000011910,0
000011916,0
000011922,0
000011928,0
000011934,0
000011940,0
000011946,0
000011952,0
000011958,0
000011964,0
000011970,0
000011976,0
000011982,0
000011988,0
000011994,0
000012000,0
000012006,0
000012012,0
000012018,0
000012024,0
000012030,0
000012036,0
000012042,0
000012048,0
000012054,0
000012060,0
000012066,0
000012072,0
000012078,0
000012084,0
000012090,0
000012096,0
000012102,0
000012108,0
000012114,0
000012120,0
000012126,0
000012132,0
000012138,0
000012144,0
000012150,0
000012156,0
000012162,0
000012168,0
000012174,0
000012180,0
000012186,0
000012192,0
000012198,0
000012204,0
000012210,0
000012216,0
000012222,0
000012228,0
000012234,0
000012240,0
000012246,0
000012252,0
000012258,0
000012264,0
000012270,0
000012276,0
000012282,0
000012288,0
000012294,0
000012300,0
000012306,0
000012312,0
000012318,0
000012324,0
000012330,0
000012336,0
000012342,0
000012348,0
000012354,0
000012360,0
000012366,0
000012372,0
000012378,0
000012384,0
000012390,0
000012396,0
000012402,0
000012408,0
000012414,0
000012420,0
000012426,0
000012432,0
000012438,0
000012444,0
000012450,0
000012456,0
000012462,0
000012468,0
000012474,0
000012480,0
000012486,0
000012492,0
000012498,0
000012504,0
000012510,0
000012516,0
000012522,0
000012528,0
000012534,0
000012540,0
000012546,0
000012552,0
000012558,0
000012564,0
000012570,0
000012576,0
000012582,0
000012588,0
000012594,0
000012600,0
000012606,0
000012612,0
000012618,0
000012624,0
000012630,0
000012636,0
000012642,0
000012648,0
000012654,0
000012660,0
000012666,0
000012672,0
000012678,7
000012684,7
000012690,7
000012696,7
000012702,7
000012708,7
000012714,7
000012720,7
000012726,7
000012732,7
000012738,7
000012744,7
000012750,7
000012756,7
000012762,7
000012768,7
000012774,7
000012780,7
000012786,7
000012792,7
000012798,7
000012804,7
000012810,7
000012816,7
000012822,7
000012828,7
000012834,7
000012840,7
000012846,7
000012852,7
000012858,7
000012864,7
000012870,7
000012876,7
000012882,7
000012888,7
000012894,7
000012900,7
000012906,7
000012912,7
000012918,7
000012924,7
000012930,7
000012936,7
000012942,7
000012948,7
000012954,7
000012960,7
000012966,7
000012972,7
000012978,7
000012984,7
000012990,7
000012996,7
000013002,7
000013008,7
000013014,7
000013020,7
000013026,7
000013032,7
000013038,7
000013044,7
000013050,7
000013056,7
000013062,7
000013068,7
000013074,7
000013080,7
000013086,7
000013092,7
000013098,7
000013104,7
000013110,7
000013116,7
000013122,7
000013128,7
000013134,7
000013140,7
000013146,7
000013152,7
000013158,7
000013164,7
000013170,7
000013176,7
000013182,7
000013188,7
000013194,7
000013200,7
000013206,7
000013212,7
000013218,7
000013224,7
000013230,7
000013236,7
000013242,7
000013248,7
000013254,7
000013260,7
000013266,7
000013272,7
000013278,7
000013284,7
000013290,7
000013296,7
000013302,7
000013308,7
000013314,7
000013320,7
000013326,7
000013332,7
000013338,7
000013344,7
000013350,7
000013356,7
000013362,7
000013368,7
000013374,1
000013380,1
000013386,1
000013392,1
000013398,1
000013404,1
000013410,1
000013416,1
000013422,1
000013428,1
000013434,1
000013440,1
000013446,1
000013452,1
000013458,1
000013464,1
000013470,1
000013476,1
000013482,1
000013488,1
000013494,1
000013500,1
000013506,1
000013512,1
000013518,1
000013524,1
000013530,1
000013536,1
000013542,1
000013548,1
000013554,1
000013560,1
000013566,1
000013572,1
000013578,1
000013584,1
000013590,1
000013596,1
000013602,1
000013608,1
000013614,1
000013620,1
000013626,1
000013632,1
000013638,1
000013644,7
000013650,7
000013656,7
000013662,7
000013668,7
000013674,7
000013680,7
000013686,7
000013692,7
000013698,7
000013704,7
000013710,7
000013716,7
000013722,7
000013728,7
000013734,7
000013740,7
000013746,7
000013752,7
000013758,7
000013764,7
000013770,7
000013776,7
000013782,7
000013788,7
000013794,7
000013800,7
000013806,7
000013812,7
000013818,7
000013824,7
000013830,7
000013836,7
000013842,7
000013848,7
000013854,7
000013860,7
000013866,7
000013872,7
000013878,7
000013884,7
000013890,7
000013896,7
000013902,7
000013908,7
000013914,7
000013920,7
